0.064935066, 0.2857143, 0.42207792, 0.14935064, 0.019480519, 0.025974026, 0.019480519, 0.012987013, 0, 0;
 0, 0.011111111, 0.63333333, 0.35555556, 0, 0, 0, 0, 0, 0;
 0.010416667, 0.03125, 0.51041669, 0.38541666, 0.0625, 0, 0, 0, 0, 0;
 0.0125, 0.0125, 0.625, 0.28749999, 0.025, 0.0125, 0.0125, 0.0125, 0, 0;
 0.011278195, 0.13909775, 0.45112783, 0.33458647, 0.041353382, 0.011278195, 0.0075187972, 0.0037593986, 0, 0;
 0.015686275, 0.039215688, 0.23137255, 0.64313728, 0.070588239, 0, 0, 0, 0, 0;
 0.015625, 0.17708333, 0.56770831, 0.13020833, 0.036458332, 0.036458332, 0.020833334, 0.015625, 0, 0;
 0.069230773, 0.15384616, 0.2846154, 0.36923078, 0.1, 0.0076923077, 0.0076923077, 0.0076923077, 0, 0;
 0.0059523811, 0.089285716, 0.32142857, 0.21428572, 0.17857143, 0.13095239, 0.047619049, 0.011904762, 0, 0;
 0.0064935065, 0.071428575, 0.16883117, 0.37012988, 0.33766234, 0.038961038, 0.0064935065, 0, 0, 0;
 0.0044642859, 0.0044642859, 0.03125, 0.6026786, 0.33482143, 0.017857144, 0.0044642859, 0, 0, 0;
 0, 0.014814815, 0.11851852, 0.61481482, 0.23703703, 0.014814815, 0, 0, 0, 0;
 0.018518519, 0.1388889, 0.25, 0.2962963, 0.21296297, 0.055555556, 0.027777778, 0, 0, 0;
 0, 0.62348181, 0.15384616, 0.048582997, 0.06477733, 0.072874494, 0.020242915, 0.016194332, 0, 0;
 0, 0.1, 0.27857143, 0.5714286, 0.014285714, 0.021428572, 0.014285714, 0, 0, 0;
 0.02, 0.20999999, 0.34, 0.14, 0.2, 0.059999999, 0.0099999998, 0.0099999998, 0.0099999998, 0;
 0, 0.12698413, 0.41269842, 0.14285715, 0.079365082, 0.095238097, 0.047619049, 0.047619049, 0.047619049, 0;
 0, 0.019480519, 0.097402595, 0.42207792, 0.3051948, 0.15584415, 0, 0, 0, 0;
 0, 0.10150376, 0.18796992, 0.2631579, 0.37593985, 0.060150377, 0.011278195, 0, 0, 0;
 0, 0.016666668, 0.61666667, 0.34999999, 0.016666668, 0, 0, 0, 0, 0;
 0, 0.0125, 0.63749999, 0.28749999, 0.050000001, 0.0125, 0, 0, 0, 0;
 0, 0.0125, 0.36250001, 0.5625, 0.0625, 0, 0, 0, 0, 0;
 0, 0.3125, 0.41249999, 0.1125, 0.050000001, 0.050000001, 0.050000001, 0.0125, 0, 0;
 0.011363637, 0.19318181, 0.56818181, 0.10227273, 0.03409091, 0.022727273, 0.056818184, 0.011363637, 0, 0;
 0, 0.057142857, 0.31428573, 0.60000002, 0.028571429, 0, 0, 0, 0, 0;
 0, 0.051948052, 0.32467532, 0.3116883, 0.24675325, 0.038961038, 0.025974026, 0, 0, 0;
 0.031746034, 0.20634921, 0.3968254, 0.12698413, 0.11111111, 0.063492067, 0.063492067, 0, 0, 0;
 0, 0.0125, 0.55000001, 0.27500001, 0.087499999, 0.075000003, 0, 0, 0, 0;
 0, 0.175, 0.51249999, 0.075000003, 0.1, 0.1125, 0.025, 0, 0, 0;
 0, 0.0125, 0.075000003, 0.52499998, 0.36250001, 0.025, 0, 0, 0, 0
